edad,salario,productos,churn
57,6010,5,1
27,6270,3,0
51,2302,5,0
27,5085,1,1
42,3906,1,0
18,4598,2,0
22,7087,5,1
20,4541,4,1
43,6246,5,0
30,2408,4,0
48,8926,5,1
58,2325,2,0
51,3363,1,1
34,2893,5,0
33,4856,3,0
43,8286,1,0
56,2501,5,1
34,6356,1,0
18,7554,1,0
62,6014,4,1
24,4806,2,0
47,7115,1,1
21,5660,3,0
32,3642,4,1
55,4855,4,1
46,7529,2,1
36,5177,1,0
38,2351,1,0
54,1804,1,0
21,8478,1,0
65,4766,1,1
18,4849,1,0
60,4167,5,1
61,8047,2,1
57,3238,1,0
61,3210,5,1
48,4785,5,1
48,4003,4,1
59,7236,3,1
56,5259,3,1
65,5497,3,1
28,4638,2,0
61,7374,5,1
34,7280,2,0
23,5113,3,0
64,3530,4,1
61,8769,3,0
30,3752,4,1
57,8086,2,1
45,8322,4,1
61,6780,4,1
25,7891,4,1
18,8660,5,1
49,8081,1,1
47,4267,5,1
41,6067,3,1
43,6028,5,0
35,6618,5,0
21,3532,3,0
28,4120,1,0
46,3892,3,1
54,6856,5,1
31,3296,3,0
33,4399,2,0
65,6642,1,0
25,2541,1,0
51,4846,1,1
34,5161,4,1
57,6337,3,1
28,2425,2,0
54,5175,1,1
31,2228,4,1
30,7131,3,1
52,1868,1,1
27,7179,4,1
40,6847,4,1
26,1870,3,1
36,6278,2,1
51,8924,4,1
53,8881,1,1
27,2326,3,0
61,3892,5,1
35,5460,3,1
36,3229,5,0
47,2649,4,1
34,7388,4,1
29,2460,3,0
47,3300,4,1
21,8424,3,1
27,6891,2,0
45,6876,5,1
57,5527,5,1
51,5576,4,1
35,4498,5,0
46,8013,3,1
33,4074,1,0
57,2915,5,1
31,5207,1,0
56,5363,2,1
39,7235,1,1
55,3510,3,1
33,6026,5,0
27,8683,3,1
51,4145,3,1
33,5256,3,1
22,4750,4,0
43,2914,2,0
33,8909,1,1
47,2031,4,1
34,6047,1,1
32,2636,4,0
63,2869,4,1
37,3776,2,0
46,7331,2,1
59,7661,4,0
44,7007,2,0
47,8945,3,1
22,8351,1,0
22,3517,5,0
49,6260,2,1
49,6220,1,1
44,2435,3,0
37,4640,5,1
39,6007,4,1
40,5347,3,1
36,2454,5,1
28,6948,5,1
29,4573,2,0
28,7229,5,1
42,5345,5,0
38,8633,5,1
55,7655,5,1
37,3238,5,0
28,7474,5,1
46,2094,3,0
33,2449,2,0
28,8472,5,1
47,2546,2,0
28,1937,2,0
42,6084,4,1
26,8252,4,1
65,5736,5,1
45,6236,3,0
27,6135,4,1
19,7717,2,0
50,5757,4,1
35,5385,1,1
18,5131,2,0
32,8549,2,0
58,4642,3,1
39,5283,2,0
59,2857,4,1
63,8084,1,0
39,3544,3,0
63,6584,4,1
26,8156,4,1
58,7282,2,0
40,8483,4,1
19,4357,2,0
20,8052,2,0
39,4178,4,0
64,8269,2,1
46,5553,1,1
24,5204,4,1
52,8794,1,1
55,5251,3,1
59,5570,2,1
39,4913,5,0
35,6018,3,1
45,5891,2,0
63,3260,5,1
62,3135,3,1
39,4685,5,0
62,5385,1,0
45,3124,2,0
34,4362,5,1
61,8696,3,1
44,4049,1,0
19,7011,5,1
31,2284,1,0
63,2186,2,1
33,6517,5,0
25,3776,5,0
42,2977,5,0
40,5275,5,1
38,6290,1,0
61,1938,1,0
31,3493,4,0
30,4471,4,0
26,7009,4,1
50,8082,4,0
38,4920,3,0
60,6887,3,1
55,7270,3,1
49,4590,5,1
54,4838,3,0
39,4455,2,0
42,2897,5,1
23,5429,1,0
41,8970,3,1
53,3637,5,1
28,7449,3,0
60,4806,2,1
21,5512,5,1
50,3143,1,0
38,2588,1,0
63,3315,1,0
41,5825,3,1
38,3020,1,0
20,8267,2,0
42,8067,5,1
47,3458,1,0
53,2959,3,1
30,8538,3,1
33,3211,1,0
65,4130,3,0
62,3216,5,1
45,3713,3,0
19,6517,3,0
63,2525,5,1
41,7685,2,0
54,4396,5,1
63,2020,3,1
48,6778,3,0
59,3738,2,0
44,1866,1,0
56,2512,1,0
37,7870,2,0
50,7616,3,1
30,3555,5,1
57,5342,2,1
45,6279,4,0
49,3759,3,1
25,8091,1,0
28,6872,1,1
63,3469,5,0
32,2123,1,0
37,6391,1,0
51,6734,1,1
59,6127,1,1
61,5176,3,1
28,3342,1,0
24,7338,5,1
20,6003,2,0
31,3374,3,0
53,7756,2,0
27,3712,4,1
58,5066,4,0
37,7628,1,1
23,1892,2,0
54,2555,5,0
50,8297,4,1
38,8461,1,0
64,3487,2,0
33,4031,3,0
45,2027,4,0
51,5689,4,1
63,5862,4,1
63,3057,3,1
59,5562,2,1
42,7992,2,0
19,8642,2,0
59,5927,1,0
60,7897,1,1
62,7985,4,1
19,3339,5,0
31,2295,4,0
47,1986,1,0
56,4101,4,1
43,5053,5,1
63,2921,2,0
47,2285,1,0
65,7380,3,1
18,8200,1,0
22,4047,1,0
30,3845,2,0
31,8717,1,1
43,4565,5,1
36,4137,5,0
53,3378,5,1
28,3793,4,0
64,1842,5,1
27,6097,3,1
62,2958,3,1
39,7884,3,1
25,3533,5,1
54,5247,1,1
37,6054,2,1
33,5309,4,1
31,6287,4,0
54,8691,2,0
33,6157,1,0
62,3728,4,1
41,6050,3,1
35,6037,4,1
63,3977,1,0
49,8081,1,0
43,3667,1,0
40,3181,5,0
43,2105,1,0
50,4273,1,0
25,7938,3,1
23,4829,4,0
25,7589,3,1
62,4906,1,0
52,4922,1,0
42,2054,2,0
22,2531,5,0
43,7931,1,1
39,4583,3,0
40,3915,2,0
50,3821,4,1
34,8757,2,0
23,3986,1,0
61,4033,3,1
39,8743,5,1
44,8254,4,0
32,1856,1,0
44,7071,2,0
27,3606,5,0
55,5663,3,1
62,2610,4,1
31,4999,5,0
41,7191,1,1
38,8662,4,0
55,3386,3,0
63,6752,5,0
61,4754,1,0
22,3348,4,1
34,8813,1,0
51,6947,3,1
30,8940,4,1
20,1927,4,0
49,6472,3,1
54,4547,1,0
29,6665,3,1
57,7934,4,1
39,4205,2,0
65,7956,4,1
62,4697,4,0
39,3180,5,0
18,2719,4,1
65,7685,1,1
46,3476,3,1
55,7225,3,1
38,6592,2,0
61,2762,4,1
53,3667,2,0
64,6013,5,1
23,7426,1,0
46,1904,4,1
24,2827,5,0
59,4567,4,1
22,7842,2,0
35,8959,5,1
36,2536,3,0
63,7019,2,1
40,8139,2,1
52,3454,2,0
61,6181,4,1
43,7193,4,1
53,2821,2,0
26,5196,3,1
58,5538,4,0
23,4598,5,0
64,7771,1,1
47,2107,5,1
35,2397,1,0
54,2789,1,1
25,2423,3,1
34,3885,4,1
23,2644,5,1
33,2294,5,0
37,3212,3,1
49,3543,5,1
59,8070,3,1
29,3775,4,1
60,5755,3,1
64,5859,4,0
48,6390,5,1
58,3004,3,1
39,2576,2,0
59,7756,5,1
53,3138,2,0
54,6596,1,1
60,5124,4,1
27,6233,4,1
64,8710,2,1
31,8590,5,1
41,5563,1,0
43,8009,5,0
24,8095,1,1
30,7394,4,0
65,6663,1,1
33,5792,5,1
51,6973,5,1
44,7645,4,1
55,3641,2,0
63,2087,5,1
50,3721,3,1
56,3066,4,1
37,6230,4,1
61,3241,5,1
21,8783,4,1
61,8873,3,1
43,4394,4,0
48,5037,3,1
23,8135,5,1
50,2643,4,1
35,5882,4,1
18,8837,1,0
39,8064,2,1
21,3322,4,1
43,6809,2,0
26,8723,4,1
34,4628,2,0
41,5431,2,0
57,7663,1,1
47,7972,3,1
20,7800,4,1
23,5344,5,1
59,3016,3,1
65,5720,3,0
39,7600,5,1
58,6508,5,1
21,7699,3,1
31,5072,4,1
31,3390,2,0
32,3578,3,0
52,4707,4,0
51,3691,4,0
32,5873,2,0
55,3503,1,0
32,7677,4,1
64,7525,1,0
62,6584,3,0
31,3856,1,0
46,1891,3,0
32,8039,2,0
58,6934,5,1
50,3524,5,1
43,6998,1,0
59,5788,5,1
18,4006,4,0
24,6653,5,1
59,6930,3,1
61,7350,1,1
44,6480,4,1
59,6943,4,1
63,4720,3,1
62,2980,1,0
60,7507,5,1
47,6884,2,1
19,4447,2,0
58,8549,4,0
56,5311,5,1
57,3472,3,1
26,6110,5,1
54,2111,2,0
57,6774,4,1
61,7306,5,1
61,3530,1,0
19,3749,2,0
50,4864,5,1
44,4629,3,1
61,7411,1,0
18,5045,4,1
65,7119,5,1
60,8086,1,1
47,3628,3,1
48,2566,3,1
54,7358,5,1
27,6383,5,1
57,2529,1,0
39,3317,3,0
48,4922,2,0
38,4687,5,1
33,7346,4,1
54,7343,4,1
56,3906,5,1
56,4167,1,0
54,4649,3,1
36,5197,3,1
60,7148,3,0
48,2276,5,1
20,2238,2,0
23,1928,2,0
47,3471,4,1
32,7394,2,0
42,7180,4,1
63,8573,2,0
64,3475,3,1
46,3994,5,1
22,5290,4,0
24,6553,1,0
18,4276,5,0
43,7698,1,1
31,8835,2,0
37,7988,4,1
53,6477,2,1
50,4727,5,1
35,2548,4,1
21,8246,5,1
56,3420,4,0
44,4197,3,0
53,2680,1,0
49,8473,2,1
44,5366,5,1
34,5844,2,0
32,6220,4,1
21,7896,3,0
54,2045,3,1
40,2519,5,0
52,8344,3,1
46,2541,5,1
52,5916,2,1
35,3811,3,0
56,8512,4,1
57,3555,5,0
28,7918,3,0
33,2169,5,1
59,6647,4,1
56,7041,2,1
32,4242,2,0
51,5123,5,1
25,3329,1,0
42,2063,2,0
22,1841,5,0
31,4504,3,0
36,4927,4,0
37,6612,1,0
43,3926,4,0
45,7818,5,0
65,2471,4,0
29,2748,3,0
33,7755,5,1
43,7524,3,1
53,8260,4,1
63,7550,1,1
58,2163,1,1
37,2804,3,0
32,3560,2,0
52,5207,4,0
32,6023,3,1
18,8078,1,0
39,8234,4,0
51,1894,1,1
19,2361,2,0
40,8813,4,0
52,2558,3,1
42,7924,1,0
56,6454,5,0
43,6923,3,0
40,4552,1,0
60,8459,5,1
54,5173,5,1
50,5347,4,0
18,6193,1,0
57,3009,5,1
63,3134,5,1
41,1941,4,1
62,2630,5,1
27,6641,2,0
26,2408,2,0
40,3136,2,0
34,2138,1,0
31,5715,1,1
48,5863,3,1
40,4956,2,0
34,6231,1,0
24,2359,2,0
65,2875,1,0
21,4981,5,1
41,2401,4,0
61,2564,2,0
53,5335,1,1
22,6240,1,1
60,7779,2,1
63,7084,2,1
57,8712,5,1
30,2285,2,0
55,8966,5,1
55,7703,2,0
27,3611,1,0
60,4592,5,1
60,7432,5,1
24,8728,1,1
63,4969,1,0
43,8846,5,0
36,4743,1,0
23,2333,2,0
31,8293,4,0
25,5117,3,1
62,6361,1,1
65,8322,4,1
52,7546,1,1
49,2637,3,0
53,8687,2,1
54,4467,3,1
40,2044,4,0
61,8448,3,1
50,2084,4,1
62,5541,3,1
45,6667,5,1
57,7023,5,1
40,6481,1,0
27,6783,3,0
27,7248,5,1
36,6881,3,1
59,5429,4,0
30,7325,5,1
43,7966,4,1
56,8406,3,0
24,5000,3,0
51,6961,4,0
36,7307,4,1
38,6571,1,0
61,4973,2,0
46,4979,1,0
42,4969,2,0
52,5068,4,0
30,4326,5,0
35,8418,4,1
56,6971,4,1
20,2823,4,0
28,8674,4,1
61,4219,1,0
41,8532,4,1
31,2510,2,0
35,3268,2,0
39,8581,4,1
18,6068,3,1
51,8662,5,1
42,8997,1,0
24,4765,1,0
27,1867,3,1
32,4507,2,0
30,7689,1,0
41,5189,1,0
57,3683,3,1
33,3024,2,0
63,2812,1,0
27,8994,5,1
34,7896,2,1
35,7520,1,0
19,8414,5,1
49,5994,2,1
30,7378,4,1
48,6647,5,0
37,2169,2,0
25,5298,5,0
23,3577,4,0
54,8890,5,0
24,7150,1,1
61,6443,4,0
37,3132,4,0
47,6054,5,1
45,8441,2,0
41,5928,4,1
36,8159,3,1
44,3546,3,0
52,2977,2,1
49,8549,2,1
36,7926,2,0
38,3459,3,0
47,6112,5,1
53,2006,3,0
33,3862,3,0
53,7831,5,0
48,3101,1,1
46,5049,4,1
42,7604,1,0
52,6272,4,1
63,7504,5,1
64,7248,2,0
48,4367,2,0
31,7671,4,1
56,3353,1,0
63,2916,4,0
60,7164,1,1
36,7631,1,0
34,3601,1,0
25,1924,4,0
36,4712,2,0
56,4928,3,1
47,4354,3,1
31,2366,5,1
48,2592,1,0
41,3657,2,0
35,8234,5,1
28,6897,4,1
47,2033,1,0
20,7913,2,1
37,3653,3,0
56,5865,3,1
52,7542,3,1
63,5186,1,1
51,5949,1,1
48,5992,4,0
63,8427,2,0
54,6639,2,1
34,3580,4,0
32,6018,2,0
36,6578,1,1
31,3556,1,0
29,3676,5,0
53,2135,4,0
46,3493,1,1
64,8995,5,1
43,6351,4,1
48,7723,4,1
47,1947,2,0
44,8842,3,1
18,7306,4,1
63,2940,2,1
53,8783,2,0
29,8250,5,0
